NIfTI ID,Slice Index,Tumor Ratio,Brain Area
BraTS-GLI-01401-000,38,0.1205,11961
BraTS-GLI-01401-000,39,0.1275,12141
BraTS-GLI-01401-000,40,0.1363,12308
BraTS-GLI-01401-000,41,0.1477,12474
BraTS-GLI-01401-000,80,0.149,17821
BraTS-GLI-01401-000,81,0.1499,17769
BraTS-GLI-01401-000,84,0.1496,17615
BraTS-GLI-01401-000,85,0.1452,17547
BraTS-GLI-01401-000,86,0.1388,17468
BraTS-GLI-01401-000,87,0.1317,17377
BraTS-GLI-01401-000,88,0.1228,17284
BraTS-GLI-01401-000,89,0.1105,17182
BraTS-GLI-01401-000,90,0.1004,17068
BraTS-GLI-00775-000,26,0.106,8013
BraTS-GLI-00775-000,27,0.1119,8299
BraTS-GLI-00775-000,28,0.1147,8698
BraTS-GLI-00775-000,29,0.1178,9060
BraTS-GLI-00775-000,30,0.1214,9324
BraTS-GLI-00775-000,31,0.1257,9600
BraTS-GLI-00775-000,32,0.1286,9849
BraTS-GLI-00775-000,33,0.1321,10071
BraTS-GLI-00775-000,34,0.1336,10402
BraTS-GLI-00775-000,35,0.1346,10698
BraTS-GLI-00775-000,36,0.1374,10889
BraTS-GLI-00775-000,37,0.1403,11004
BraTS-GLI-00775-000,38,0.1427,11118
BraTS-GLI-00775-000,39,0.1425,11391
BraTS-GLI-00775-000,40,0.1399,11743
BraTS-GLI-00775-000,41,0.1347,12320
BraTS-GLI-00775-000,42,0.1288,12928
BraTS-GLI-00775-000,43,0.1237,13482
BraTS-GLI-00775-000,44,0.1211,13961
BraTS-GLI-00775-000,45,0.118,14355
BraTS-GLI-00775-000,46,0.1182,14707
BraTS-GLI-00775-000,47,0.1161,15023
BraTS-GLI-00775-000,48,0.1129,15352
BraTS-GLI-00775-000,49,0.1099,15718
BraTS-GLI-00775-000,50,0.1061,16046
BraTS-GLI-00775-000,51,0.1028,16360
BraTS-GLI-01022-000,41,0.1061,11302
BraTS-GLI-01022-000,42,0.1173,11501
BraTS-GLI-01022-000,43,0.1307,11702
BraTS-GLI-01022-000,44,0.1408,11865
BraTS-GLI-01022-000,81,0.146,16430
BraTS-GLI-01022-000,82,0.1428,16391
BraTS-GLI-01022-000,83,0.1366,16337
BraTS-GLI-01022-000,84,0.1319,16261
BraTS-GLI-01022-000,85,0.127,16178
BraTS-GLI-01022-000,86,0.1216,16102
BraTS-GLI-01022-000,87,0.1165,16018
BraTS-GLI-01022-000,88,0.1097,15920
BraTS-GLI-01022-000,89,0.1006,15822
BraTS-GLI-00505-000,55,0.1053,13959
BraTS-GLI-00505-000,56,0.1127,14259
BraTS-GLI-00505-000,57,0.1205,14451
BraTS-GLI-00505-000,58,0.1343,14721
BraTS-GLI-00505-000,59,0.1385,14943
BraTS-GLI-00505-000,60,0.1424,15194
BraTS-GLI-00505-000,61,0.1464,15396
BraTS-GLI-00505-000,62,0.1471,15582
BraTS-GLI-00505-000,63,0.1472,15786
BraTS-GLI-00505-000,64,0.1471,16005
BraTS-GLI-00505-000,65,0.147,16205
BraTS-GLI-00505-000,66,0.1445,16434
BraTS-GLI-00505-000,67,0.1438,16716
BraTS-GLI-00505-000,68,0.1428,16997
BraTS-GLI-00505-000,69,0.1427,17319
BraTS-GLI-00505-000,70,0.1412,17542
BraTS-GLI-00505-000,71,0.1394,17672
BraTS-GLI-00505-000,72,0.14,17783
BraTS-GLI-00505-000,73,0.1372,17849
BraTS-GLI-00505-000,74,0.1356,17876
BraTS-GLI-00505-000,75,0.1329,17874
BraTS-GLI-00505-000,76,0.1281,17889
BraTS-GLI-00505-000,77,0.1231,17885
BraTS-GLI-00505-000,78,0.1202,17894
BraTS-GLI-00505-000,79,0.1165,17891
BraTS-GLI-00505-000,80,0.1124,17878
BraTS-GLI-00505-000,81,0.1076,17860
BraTS-GLI-00505-000,82,0.1036,17844
BraTS-GLI-00505-000,83,0.1015,17813
BraTS-GLI-01374-000,64,0.1003,16503
BraTS-GLI-01374-000,65,0.1044,16639
BraTS-GLI-01374-000,66,0.109,16800
BraTS-GLI-01374-000,67,0.1137,16951
BraTS-GLI-01374-000,68,0.1172,17088
BraTS-GLI-01374-000,69,0.1192,17218
BraTS-GLI-01374-000,70,0.1225,17333
BraTS-GLI-01374-000,71,0.1241,17402
BraTS-GLI-01374-000,72,0.1261,17477
BraTS-GLI-01374-000,73,0.1304,17521
BraTS-GLI-01374-000,74,0.1327,17580
BraTS-GLI-01374-000,75,0.1352,17596
BraTS-GLI-01374-000,76,0.1369,17614
BraTS-GLI-01374-000,77,0.142,17628
BraTS-GLI-01374-000,78,0.148,17613
BraTS-GLI-01374-000,107,0.147,13921
BraTS-GLI-01374-000,108,0.1374,13658
BraTS-GLI-01374-000,109,0.1267,13385
BraTS-GLI-01374-000,110,0.1202,13065
BraTS-GLI-01374-000,111,0.1123,12753
BraTS-GLI-01374-000,112,0.1044,12427
BraTS-GLI-00690-000,101,0.1049,15187
BraTS-GLI-00690-000,102,0.1101,14938
BraTS-GLI-00690-000,103,0.1134,14641
BraTS-GLI-00690-000,104,0.1142,14348
BraTS-GLI-00690-000,105,0.114,14063
BraTS-GLI-00690-000,106,0.115,13761
BraTS-GLI-00690-000,107,0.116,13471
BraTS-GLI-00690-000,108,0.1179,13177
BraTS-GLI-00690-000,109,0.1196,12862
BraTS-GLI-00690-000,110,0.1217,12550
BraTS-GLI-00690-000,111,0.1244,12214
BraTS-GLI-00690-000,112,0.1267,11893
BraTS-GLI-00690-000,113,0.1298,11543
BraTS-GLI-00690-000,114,0.132,11214
BraTS-GLI-00690-000,115,0.1315,10880
BraTS-GLI-00690-000,116,0.1306,10520
BraTS-GLI-00690-000,117,0.1271,10178
BraTS-GLI-00690-000,118,0.1258,9807
BraTS-GLI-00690-000,119,0.1236,9388
BraTS-GLI-00690-000,120,0.1164,8970
BraTS-GLI-00690-000,121,0.1074,8545
BraTS-GLI-00787-000,36,0.1001,9010
BraTS-GLI-00787-000,37,0.1055,9388
BraTS-GLI-00787-000,38,0.1101,9774
BraTS-GLI-00787-000,39,0.1168,10098
BraTS-GLI-00787-000,40,0.1304,10440
BraTS-GLI-00787-000,41,0.1408,10831
BraTS-GLI-00787-000,88,0.1465,16177
BraTS-GLI-00787-000,89,0.1398,16059
BraTS-GLI-00787-000,90,0.1318,15930
BraTS-GLI-00787-000,91,0.1223,15816
BraTS-GLI-00787-000,92,0.1101,15693
BraTS-GLI-00787-000,93,0.1017,15532
BraTS-GLI-01235-000,79,0.1012,16251
BraTS-GLI-01235-000,80,0.1199,16258
BraTS-GLI-01235-000,81,0.1355,16238
BraTS-GLI-01235-000,123,0.1429,7264
BraTS-GLI-01235-000,124,0.1297,6839
BraTS-GLI-01235-000,125,0.1318,6394
BraTS-GLI-01235-000,126,0.1098,5963
BraTS-GLI-01170-000,56,0.1116,14107
BraTS-GLI-01170-000,57,0.1102,14307
BraTS-GLI-01170-000,58,0.1097,14552
BraTS-GLI-01170-000,59,0.1099,14802
BraTS-GLI-01170-000,60,0.1104,15034
BraTS-GLI-01170-000,61,0.1106,15183
BraTS-GLI-01170-000,62,0.1088,15425
BraTS-GLI-01170-000,63,0.1079,15665
BraTS-GLI-01170-000,64,0.1046,15884
BraTS-GLI-01170-000,65,0.1054,16088
BraTS-GLI-01170-000,66,0.1031,16258
BraTS-GLI-01170-000,67,0.1055,16432
BraTS-GLI-01170-000,68,0.1076,16661
BraTS-GLI-01170-000,69,0.1076,16836
BraTS-GLI-01170-000,70,0.112,16940
BraTS-GLI-01170-000,71,0.1165,17007
BraTS-GLI-01170-000,72,0.1218,17084
BraTS-GLI-01170-000,73,0.121,17163
BraTS-GLI-01170-000,74,0.1182,17186
BraTS-GLI-01170-000,75,0.1193,17251
BraTS-GLI-01170-000,76,0.116,17287
BraTS-GLI-01170-000,77,0.1174,17322
BraTS-GLI-01170-000,78,0.119,17335
BraTS-GLI-01170-000,79,0.1175,17353
BraTS-GLI-01170-000,80,0.1184,17360
BraTS-GLI-01170-000,81,0.1247,17380
BraTS-GLI-01170-000,82,0.1273,17398
BraTS-GLI-01170-000,83,0.1256,17422
BraTS-GLI-01170-000,84,0.1221,17426
BraTS-GLI-01170-000,85,0.131,17395
BraTS-GLI-01170-000,86,0.1303,17361
BraTS-GLI-01170-000,87,0.1289,17329
BraTS-GLI-01170-000,88,0.1299,17287
BraTS-GLI-01170-000,89,0.1309,17214
BraTS-GLI-01170-000,90,0.1307,17133
BraTS-GLI-01170-000,91,0.1276,17041
BraTS-GLI-01170-000,92,0.1211,16902
BraTS-GLI-01170-000,93,0.1132,16805
BraTS-GLI-01170-000,94,0.107,16684
BraTS-GLI-00610-001,96,0.1004,16262
BraTS-GLI-00610-001,98,0.1006,15964
BraTS-GLI-00610-001,99,0.1008,15777
BraTS-GLI-01140-000,77,0.1047,16100
BraTS-GLI-01140-000,78,0.1067,16086
BraTS-GLI-01140-000,79,0.1145,16023
BraTS-GLI-01140-000,80,0.1184,15997
BraTS-GLI-01140-000,81,0.1216,15918
BraTS-GLI-01140-000,82,0.1266,15857
BraTS-GLI-01140-000,83,0.1292,15771
BraTS-GLI-01140-000,84,0.1327,15731
BraTS-GLI-01140-000,85,0.1362,15671
BraTS-GLI-01140-000,86,0.1381,15625
BraTS-GLI-01140-000,87,0.1395,15515
BraTS-GLI-01140-000,88,0.1405,15448
BraTS-GLI-01140-000,89,0.1421,15301
BraTS-GLI-01140-000,90,0.1442,15221
BraTS-GLI-01140-000,91,0.1442,15079
BraTS-GLI-01140-000,92,0.1457,14980
BraTS-GLI-01140-000,93,0.1469,14770
BraTS-GLI-01140-000,94,0.149,14641
BraTS-GLI-01140-000,95,0.1494,14412
BraTS-GLI-01140-000,96,0.1491,14249
BraTS-GLI-01140-000,97,0.1486,14018
BraTS-GLI-01140-000,98,0.1479,13863
BraTS-GLI-01140-000,99,0.1453,13587
BraTS-GLI-01140-000,100,0.1419,13400
BraTS-GLI-01140-000,101,0.1406,13144
BraTS-GLI-01140-000,102,0.1378,12958
BraTS-GLI-01140-000,103,0.1359,12630
BraTS-GLI-01140-000,104,0.133,12394
BraTS-GLI-01140-000,105,0.13,12052
BraTS-GLI-01140-000,106,0.127,11838
BraTS-GLI-01140-000,107,0.1255,11470
BraTS-GLI-01140-000,108,0.123,11219
BraTS-GLI-01140-000,109,0.1206,10864
BraTS-GLI-01140-000,110,0.1154,10651
BraTS-GLI-01140-000,111,0.1099,10288
BraTS-GLI-01280-000,42,0.113,13448
BraTS-GLI-01280-000,43,0.1343,13696
BraTS-GLI-01280-000,78,0.1464,19038
BraTS-GLI-01280-000,79,0.1435,19035
BraTS-GLI-01280-000,80,0.1389,19007
BraTS-GLI-01280-000,81,0.1357,18973
BraTS-GLI-01280-000,82,0.1311,18932
BraTS-GLI-01280-000,83,0.1299,18904
BraTS-GLI-01280-000,84,0.1292,18855
BraTS-GLI-01280-000,85,0.1262,18804
BraTS-GLI-01280-000,86,0.1236,18755
BraTS-GLI-01280-000,87,0.1181,18688
BraTS-GLI-01280-000,88,0.1133,18607
BraTS-GLI-01280-000,89,0.1082,18529
BraTS-GLI-01280-000,90,0.1017,18409
BraTS-GLI-00421-000,81,0.102,18139
BraTS-GLI-00421-000,82,0.1086,18092
BraTS-GLI-00421-000,83,0.1136,18017
BraTS-GLI-00421-000,84,0.1179,17923
BraTS-GLI-00421-000,85,0.1216,17843
BraTS-GLI-00421-000,86,0.1243,17730
BraTS-GLI-00421-000,87,0.1283,17626
BraTS-GLI-00421-000,88,0.134,17532
BraTS-GLI-00421-000,89,0.1447,17432
BraTS-GLI-00421-000,126,0.1438,7397
BraTS-GLI-00421-000,127,0.1352,6958
BraTS-GLI-00421-000,128,0.1274,6497
BraTS-GLI-00421-000,129,0.1185,5966
BraTS-GLI-00421-000,130,0.1093,5381
BraTS-GLI-00421-000,131,0.1051,4759
BraTS-GLI-00032-000,75,0.1103,18692
BraTS-GLI-00032-000,76,0.1191,18670
BraTS-GLI-00032-000,77,0.128,18628
BraTS-GLI-00032-000,78,0.1366,18627
BraTS-GLI-00032-000,79,0.1432,18595
BraTS-GLI-00032-000,80,0.1469,18580
BraTS-GLI-00032-000,89,0.1481,17748
BraTS-GLI-00032-000,90,0.145,17602
BraTS-GLI-00032-000,91,0.1423,17410
BraTS-GLI-00032-000,92,0.1403,17255
BraTS-GLI-00032-000,93,0.1375,17116
BraTS-GLI-00032-000,94,0.1333,16981
BraTS-GLI-00032-000,95,0.1308,16828
BraTS-GLI-00032-000,96,0.1262,16650
BraTS-GLI-00032-000,97,0.1193,16459
BraTS-GLI-00032-000,98,0.111,16237
BraTS-GLI-00032-000,99,0.1031,16027
BraTS-GLI-01657-000,42,0.1001,10564
BraTS-GLI-01657-000,43,0.1147,10834
BraTS-GLI-01657-000,44,0.1275,11032
BraTS-GLI-01657-000,45,0.1381,11235
BraTS-GLI-01657-000,46,0.1495,11375
BraTS-GLI-01657-000,74,0.1497,16142
BraTS-GLI-01657-000,75,0.1484,16249
BraTS-GLI-01657-000,76,0.1468,16317
BraTS-GLI-01657-000,77,0.1449,16395
BraTS-GLI-01657-000,78,0.1453,16464
BraTS-GLI-01657-000,79,0.1447,16553
BraTS-GLI-01657-000,80,0.1454,16591
BraTS-GLI-01657-000,81,0.143,16610
BraTS-GLI-01657-000,82,0.1385,16608
BraTS-GLI-01657-000,83,0.1283,16614
BraTS-GLI-01657-000,84,0.1237,16595
BraTS-GLI-01657-000,85,0.1193,16593
BraTS-GLI-01657-000,86,0.1141,16576
BraTS-GLI-01657-000,87,0.1053,16539
BraTS-GLI-01657-000,88,0.1048,16496
BraTS-GLI-01657-000,89,0.1088,16430
BraTS-GLI-01657-000,90,0.1104,16351
BraTS-GLI-01657-000,91,0.1099,16259
BraTS-GLI-01657-000,92,0.1068,16170
BraTS-GLI-01657-000,93,0.1039,16062
BraTS-GLI-01657-000,94,0.1008,15950
BraTS-GLI-00186-000,81,0.1056,19890
BraTS-GLI-00186-000,82,0.127,19743
BraTS-GLI-00186-000,83,0.1458,19576
BraTS-GLI-00186-000,111,0.1468,12278
BraTS-GLI-00186-000,112,0.1404,11918
BraTS-GLI-00186-000,113,0.1375,11560
BraTS-GLI-00186-000,114,0.1327,11221
BraTS-GLI-00186-000,115,0.1315,10870
BraTS-GLI-00186-000,116,0.13,10521
BraTS-GLI-00186-000,117,0.1255,10167
BraTS-GLI-00186-000,118,0.1245,9754
BraTS-GLI-00186-000,119,0.1218,9319
BraTS-GLI-00186-000,120,0.1189,8918
BraTS-GLI-00186-000,121,0.1161,8495
BraTS-GLI-00186-000,122,0.1112,8079
BraTS-GLI-00186-000,123,0.1015,7629
BraTS-GLI-01352-000,50,0.1054,14240
BraTS-GLI-01352-000,51,0.115,14392
BraTS-GLI-01352-000,52,0.1207,14664
BraTS-GLI-01352-000,53,0.1189,15652
BraTS-GLI-01352-000,54,0.1193,15909
BraTS-GLI-01352-000,55,0.1193,16047
BraTS-GLI-01352-000,56,0.1187,16166
BraTS-GLI-01352-000,57,0.1171,16332
BraTS-GLI-01352-000,58,0.1189,16511
BraTS-GLI-01352-000,59,0.1216,16680
BraTS-GLI-01352-000,60,0.1211,16837
BraTS-GLI-01352-000,61,0.1197,16950
BraTS-GLI-01352-000,62,0.1166,17077
BraTS-GLI-01352-000,63,0.1113,17216
BraTS-GLI-01352-000,64,0.1066,17354
BraTS-GLI-01352-000,65,0.1016,17444
BraTS-GLI-01045-000,51,0.1017,16930
BraTS-GLI-01045-000,52,0.1129,17187
BraTS-GLI-01045-000,53,0.1256,17481
BraTS-GLI-01045-000,54,0.1363,17720
BraTS-GLI-01045-000,99,0.1473,15764
BraTS-GLI-01045-000,100,0.1413,15451
BraTS-GLI-01045-000,101,0.1306,15193
BraTS-GLI-01045-000,102,0.119,14994
BraTS-GLI-01045-000,103,0.1069,14826
BraTS-GLI-01045-000,104,0.1008,14520
BraTS-GLI-00399-000,61,0.1044,15790
BraTS-GLI-00399-000,62,0.1112,15997
BraTS-GLI-00399-000,63,0.1159,16169
BraTS-GLI-00399-000,64,0.1192,16367
BraTS-GLI-00399-000,65,0.1216,16547
BraTS-GLI-00399-000,66,0.1216,16704
BraTS-GLI-00399-000,67,0.1221,16828
BraTS-GLI-00399-000,68,0.1229,16926
BraTS-GLI-00399-000,69,0.124,17013
BraTS-GLI-00399-000,70,0.1255,17077
BraTS-GLI-00399-000,71,0.1279,17111
BraTS-GLI-00399-000,72,0.1284,17142
BraTS-GLI-00399-000,73,0.1295,17170
BraTS-GLI-00399-000,74,0.1296,17182
BraTS-GLI-00399-000,75,0.1265,17194
BraTS-GLI-00399-000,76,0.1245,17216
BraTS-GLI-00399-000,77,0.1204,17247
BraTS-GLI-00399-000,78,0.1118,17231
BraTS-GLI-00399-000,79,0.1075,17197
BraTS-GLI-00399-000,80,0.1028,17164
BraTS-GLI-01477-000,42,0.1175,10686
BraTS-GLI-01477-000,86,0.1434,16941
BraTS-GLI-01477-000,87,0.1301,16877
BraTS-GLI-01477-000,88,0.1147,16828
BraTS-GLI-01477-000,89,0.1038,16694
BraTS-GLI-01216-000,79,0.106,17465
BraTS-GLI-01216-000,80,0.1144,17418
BraTS-GLI-01216-000,81,0.1251,17352
BraTS-GLI-01216-000,82,0.1355,17266
BraTS-GLI-01216-000,83,0.1468,17175
BraTS-GLI-01216-000,116,0.1317,9729
BraTS-GLI-01216-000,117,0.1151,9388
BraTS-GLI-01216-000,118,0.1025,9022
BraTS-GLI-00147-000,56,0.1057,16347
BraTS-GLI-00147-000,57,0.1123,16636
BraTS-GLI-00147-000,58,0.1164,16650
BraTS-GLI-00147-000,59,0.1205,16895
BraTS-GLI-00147-000,60,0.1253,16957
BraTS-GLI-00147-000,61,0.1276,17119
BraTS-GLI-00147-000,62,0.1326,17155
BraTS-GLI-00147-000,63,0.1342,17361
BraTS-GLI-00147-000,64,0.1364,17396
BraTS-GLI-00147-000,65,0.1382,17623
BraTS-GLI-00147-000,66,0.1445,17653
BraTS-GLI-00147-000,67,0.1489,17908
BraTS-GLI-00147-000,113,0.1472,10061
BraTS-GLI-00147-000,114,0.1397,9774
BraTS-GLI-00147-000,115,0.1337,9351
BraTS-GLI-00147-000,116,0.1267,9019
BraTS-GLI-00147-000,117,0.1215,8434
BraTS-GLI-00147-000,118,0.1132,8137
BraTS-GLI-00147-000,119,0.1055,7640
BraTS-GLI-00558-001,62,0.1084,17892
BraTS-GLI-00558-001,63,0.1215,18064
BraTS-GLI-00558-001,64,0.1311,18290
BraTS-GLI-00558-001,65,0.1407,18295
BraTS-GLI-00558-001,128,0.1369,4786
BraTS-GLI-00558-001,129,0.132,3818
BraTS-GLI-00558-001,130,0.1136,3458
BraTS-GLI-01391-000,62,0.1003,18148
BraTS-GLI-01391-000,63,0.1049,18295
BraTS-GLI-01391-000,64,0.1075,18510
BraTS-GLI-01391-000,65,0.108,18691
BraTS-GLI-01391-000,66,0.1083,18859
BraTS-GLI-01391-000,67,0.1074,19003
BraTS-GLI-01391-000,68,0.1068,19132
BraTS-GLI-01391-000,69,0.1077,19242
BraTS-GLI-01391-000,70,0.1083,19309
BraTS-GLI-01391-000,71,0.1096,19365
BraTS-GLI-01391-000,72,0.1111,19413
BraTS-GLI-01391-000,73,0.1122,19447
BraTS-GLI-01391-000,74,0.1116,19454
BraTS-GLI-01391-000,75,0.1113,19433
BraTS-GLI-01391-000,76,0.1099,19431
BraTS-GLI-01391-000,77,0.1087,19426
BraTS-GLI-01391-000,78,0.1079,19424
BraTS-GLI-01391-000,79,0.107,19423
BraTS-GLI-01391-000,80,0.1055,19422
BraTS-GLI-01391-000,81,0.1024,19395
BraTS-GLI-01391-000,82,0.1012,19373
BraTS-GLI-01391-000,83,0.1014,19343
BraTS-GLI-01391-000,84,0.1007,19296
BraTS-GLI-01391-000,85,0.1015,19244
BraTS-GLI-01391-000,86,0.103,19196
BraTS-GLI-01391-000,87,0.1074,19137
BraTS-GLI-01391-000,88,0.1092,19044
BraTS-GLI-01391-000,89,0.1108,18956
BraTS-GLI-01391-000,90,0.112,18865
BraTS-GLI-01391-000,91,0.1128,18777
BraTS-GLI-01391-000,92,0.1131,18674
BraTS-GLI-01391-000,93,0.1119,18538
BraTS-GLI-01391-000,94,0.1105,18420
BraTS-GLI-01391-000,95,0.1095,18290
BraTS-GLI-01391-000,96,0.1096,18034
BraTS-GLI-01391-000,97,0.1087,17922
BraTS-GLI-01391-000,98,0.1078,17730
BraTS-GLI-01391-000,99,0.1084,17543
BraTS-GLI-01391-000,100,0.11,17307
BraTS-GLI-01391-000,101,0.1105,17062
BraTS-GLI-01391-000,102,0.1106,16785
BraTS-GLI-01391-000,103,0.1102,16542
BraTS-GLI-01391-000,104,0.1089,16256
BraTS-GLI-01391-000,105,0.1073,15939
BraTS-GLI-01391-000,106,0.1055,15627
BraTS-GLI-01391-000,107,0.1029,15256
BraTS-GLI-01391-000,108,0.1021,14939
BraTS-GLI-00472-000,38,0.1046,11967
BraTS-GLI-00472-000,39,0.109,12262
BraTS-GLI-00472-000,40,0.1131,12488
BraTS-GLI-00472-000,41,0.1156,12717
BraTS-GLI-00472-000,42,0.1188,12937
BraTS-GLI-00472-000,43,0.1183,13099
BraTS-GLI-00472-000,44,0.118,13216
BraTS-GLI-00472-000,45,0.1179,13337
BraTS-GLI-00472-000,46,0.118,13427
BraTS-GLI-00472-000,47,0.1173,13495
BraTS-GLI-00472-000,48,0.1187,13576
BraTS-GLI-00472-000,49,0.1232,13633
BraTS-GLI-00472-000,50,0.1347,13690
BraTS-GLI-00472-000,51,0.1452,13737
BraTS-GLI-00472-000,57,0.1493,14830
BraTS-GLI-00472-000,58,0.14,15185
BraTS-GLI-00472-000,59,0.1357,15430
BraTS-GLI-00472-000,60,0.1275,15659
BraTS-GLI-00472-000,61,0.1181,15848
BraTS-GLI-00472-000,62,0.1113,16043
BraTS-GLI-00472-000,63,0.1076,16246
BraTS-GLI-00472-000,64,0.1046,16396
BraTS-GLI-00472-000,65,0.1024,16538
BraTS-GLI-00472-000,66,0.1023,16680
BraTS-GLI-00472-000,67,0.1008,16802
BraTS-GLI-00472-000,68,0.1016,16934
BraTS-GLI-00472-000,69,0.1014,17089
BraTS-GLI-00472-000,70,0.1007,17268
BraTS-GLI-01386-000,46,0.1135,13934
BraTS-GLI-01386-000,47,0.1294,14445
BraTS-GLI-01386-000,48,0.1358,15482
BraTS-GLI-01386-000,49,0.1461,15708
